"","date","Time","individual_ID","region","TEWL_g_m2h","CV","SSWL_g_m2","ambient_temp_C","ambient_RH_percent","CEWL_date_time","abs_humidity_g_m3"
"644",2021-05-17,"15:49:28",139,"dewl",16.22,0.45,0.1360414,23.9,45.2,2021-05-17 15:49:28,9.77970722282835
"645",2021-05-17,"15:51:26",139,"mite",20.47,0.34,0.1772662,23.8,45.5,2021-05-17 15:51:26,9.78882846132768
"646",2021-05-17,"15:53:12",140,"dors",24.24,0.27,0.00221,23.8,45.7,2021-05-17 15:53:12,9.8318562787401
"647",2021-05-17,"15:54:47",140,"vent",22.91,0.32,0.0667,23.7,45.7,2021-05-17 15:54:47,9.77609732811077
"648",2021-05-17,"15:55:44",140,"head",22.06,0.33,0.0274,23.7,45.8,2021-05-17 15:55:44,9.7974892259841
"649",2021-05-17,"15:57:03",140,"dewl",24.48,0.29,0.0453,23.9,45.2,2021-05-17 15:57:03,9.77970722282835
"650",2021-05-17,"15:59:24",140,"mite",20.82,0.34,0.2023644,23.7,45.6,2021-05-17 15:59:24,9.75470543023744
"651",2021-05-17,"16:02:30",141,"dors",16.96,0.41,0.0416,23.5,45.9,2021-05-17 16:02:30,9.70769808559961
"652",2021-05-17,"16:04:11",141,"vent",18.29,0.39,0.1094819,23.8,45.4,2021-05-17 16:04:11,9.76731455262146
"653",2021-05-17,"16:04:56",141,"head",24.36,0.3,0.0035,23.8,45.4,2021-05-17 16:04:56,9.76731455262146
"654",2021-05-17,"16:07:17",141,"dewl",12.68,0.58,0.2097556,23.5,46,2021-05-17 16:07:17,9.72884775463142
"655",2021-05-17,"16:08:43",141,"mite",17.37,0.42,0.1090887,23.8,45.6,2021-05-17 16:08:43,9.81034237003389
"656",2021-05-17,"16:10:17",142,"dors",18.4,0.38,0.0139,23.6,45.8,2021-05-17 16:10:17,9.74188234110909
"657",2021-05-17,"16:11:46",142,"vent",18.36,0.4,0.083,23.6,45.5,2021-05-17 16:11:46,9.67807088472628
"658",2021-05-17,"16:12:55",142,"head",18.22,0.36,0.0477,23.6,45.7,2021-05-17 16:12:55,9.72061185564815
"659",2021-05-17,"16:16:04",142,"dewl",10.11,0.71,0.3296795,23.4,45.8,2021-05-17 16:16:04,9.63148633960578
"660",2021-05-17,"16:17:13",142,"mite",14.26,0.5,0.0857,23.5,45.9,2021-05-17 16:17:13,9.70769808559961
"661",2021-05-17,"16:22:11",143,"dors",19.64,0.31,0.0387,23.6,45.4,2021-05-17 16:22:11,9.65680039926534
"662",2021-05-17,"16:23:58",143,"vent",20.17,0.37,0.0903,23.2,46.1,2021-05-17 16:23:58,9.58454560901382
"663",2021-05-17,"16:25:46",143,"head",17.12,0.4,0.0897,23.4,45.9,2021-05-17 16:25:46,9.65251578576212
"664",2021-05-17,"16:27:10",143,"dewl",21.93,0.31,0.0472,23.5,45.7,2021-05-17 16:27:10,9.665398747536
"665",2021-05-17,"16:29:17",143,"mite",12.74,0.55,0.2111349,23.3,46.3,2021-05-17 16:29:17,9.68124407302358
"666",2021-05-17,"16:31:00",144,"dors",22.74,0.15,1.42e-05,23.2,46.3,2021-05-17 16:31:00,9.62612715178611
"667",2021-05-17,"16:33:37",144,"vent",21.47,0.32,0.2317015,23.2,46.3,2021-05-17 16:33:37,9.62612715178611
"668",2021-05-17,"16:34:23",144,"head",24.76,0.08,0.00261,23.2,46.2,2021-05-17 16:34:23,9.60533638039997
"669",2021-05-17,"16:36:18",144,"dewl",15.13,0.48,0.1556348,23.3,46.1,2021-05-17 16:36:18,9.63942444419843
"670",2021-05-17,"16:37:36",144,"mite",21.83,0.33,0.0523,23.2,46,2021-05-17 16:37:36,9.56375483762767
"671",2021-05-17,"16:39:58",145,"dors",22.93,0.27,0.0173,23.2,46,2021-05-17 16:39:58,9.56375483762767
"672",2021-05-17,"16:41:08",145,"vent",25.16,0.28,0.00847,23.1,46.2,2021-05-17 16:41:08,9.55060937767203
"673",2021-05-17,"16:41:55",145,"head",21.21,0.3,0.0246,23,46.5,2021-05-17 16:41:55,9.55781546760019
"674",2021-05-17,"16:43:50",145,"dewl",17.74,0.34,0.1193026,23.4,45.9,2021-05-17 16:43:50,9.65251578576212
"675",2021-05-17,"16:45:28",145,"mite",21.1,0.33,0.0957,23.3,45.9,2021-05-17 16:45:28,9.59760481537327
"676",2021-05-17,"16:47:16",146,"dors",20.61,0.36,0.0222,23.2,46.1,2021-05-17 16:47:16,9.58454560901382
"677",2021-05-17,"16:49:40",146,"vent",20.15,0.35,0.1999646,23,46.4,2021-05-17 16:49:40,9.53726102573438
"678",2021-05-17,"16:50:43",146,"head",27.91,0.26,0.00839,23.2,46.1,2021-05-17 16:50:43,9.58454560901382
"679",2021-05-17,"16:52:38",146,"dewl",19.97,0.37,0.1449578,23.1,46.2,2021-05-17 16:52:38,9.55060937767203
"680",2021-05-17,"16:53:20",146,"mite",53.23,0.12,0.000148,23,46.4,2021-05-17 16:53:20,9.53726102573438
"681",2021-05-17,"16:54:55",147,"dors",23.48,0.31,0.0205,23.1,46.2,2021-05-17 16:54:55,9.55060937767203
"682",2021-05-17,"16:55:38",147,"vent",50.96,0.11,0,23.1,46.1,2021-05-17 16:55:38,9.52993706300174
"683",2021-05-17,"16:56:32",147,"head",28.26,0.26,0.019,23,46.3,2021-05-17 16:56:32,9.51670658386857
"684",2021-05-17,"16:57:36",147,"dewl",28.81,0.23,0.0174,23,46.3,2021-05-17 16:57:36,9.51670658386857
"685",2021-05-17,"16:59:14",147,"mite",29.04,0.25,0.0839,23.1,46.1,2021-05-17 16:59:14,9.52993706300174
"686",2021-05-17,"17:01:32",148,"dors",20.94,0.35,0.0312,23.1,46.1,2021-05-17 17:01:32,9.52993706300174
"687",2021-05-17,"17:02:16",148,"vent",40.04,0.15,4.83e-05,22.9,46.4,2021-05-17 17:02:16,9.48283786962454
"688",2021-05-17,"17:03:24",148,"head",21.99,0.33,0.0516,22.8,46.9,2021-05-17 17:03:24,9.53028562463294
"689",2021-05-17,"17:05:08",148,"dewl",21.17,0.35,0.1499668,23,46.3,2021-05-17 17:05:08,9.51670658386857
"690",2021-05-17,"17:05:48",148,"mite",36.27,0.17,0.000272,22.9,46.7,2021-05-17 17:05:48,9.5441493213678
"691",2021-05-17,"17:07:41",149,"dors",21.72,0.34,0.00889,23,46.5,2021-05-17 17:07:41,9.55781546760019
"692",2021-05-17,"17:08:21",149,"vent",40.51,0.17,9.77e-05,22.9,46.5,2021-05-17 17:08:21,9.50327502020563
"693",2021-05-17,"17:09:23",149,"head",22.99,0.32,0.0426,22.9,46.6,2021-05-17 17:09:23,9.52371217078671
"694",2021-05-17,"17:11:20",149,"dewl",15.57,0.45,0.177683,23.1,46.3,2021-05-17 17:11:20,9.57128169234231
"695",2021-05-17,"17:13:05",149,"mite",9.32,0.79,0.2079774,22.9,46.8,2021-05-17 17:13:05,9.56458647194889
"696",2021-05-17,"17:14:35",150,"dors",19.74,0.31,0.0195,23,46.6,2021-05-17 17:14:35,9.578369909466
"697",2021-05-17,"17:17:11",150,"vent",23.84,0.25,0.2674943,22.7,47,2021-05-17 17:17:11,9.49602242981704
"698",2021-05-17,"17:18:11",150,"head",18.39,0.39,0.0529446,22.9,46.8,2021-05-17 17:18:11,9.56458647194889
"699",2021-05-17,"17:20:34",150,"dewl",9.59,0.65,0.2955185,22.9,46.7,2021-05-17 17:20:34,9.5441493213678
"700",2021-05-17,"17:22:31",150,"mite",13.64,0.53,0.1858649,22.8,46.7,2021-05-17 17:22:31,9.48964474776883
